chr,ps,AFD,maf,bpstart,bpend
1086,29903950,1,0.28600000000000003,29903950,29903950
1086,54632802,0.258077,0.134,54632802,54632802
1086,10427285,0.13987399999999994,0.163,10427285,10427285
1086,20523654,0.957447,0.30000000000000004,20523654,20523654
1086,10410710,0.07880200000000004,0.201,10410710,10410710
1086,21712275,0.258471,0.182,21712275,21712275
1086,33686409,0.12332599999999994,0.293,33686409,33686409
1086,23288458,0.87037,0.413,23288458,23288458
1086,50968089,0.09495699999999996,0.102,50968089,50968089
1086,48550529,0.32190700000000005,0.147,48550529,48550529
1086,15438664,0.3967689999999999,0.23,15438664,15438664
1086,30984403,0.93617,0.362,30984403,30984403
1086,29530649,0.1867610000000001,0.223,29530649,29530649
1086,25852555,0.40071,0.367,25852555,25852555
1086,16744615,0.759259,0.456,16744615,16744615
1086,12116438,0.32269499999999995,0.292,12116438,12116438
1086,15623922,0.388889,0.32,15623922,15623922
1086,17984055,0.404255,0.125,17984055,17984055
1086,4403002,0.02836899999999997,0.431,4403002,4403002
1086,3917080,0.166273,0.154,3917080,3917080
1086,12530460,0.09653299999999998,0.277,12530460,12530460
1086,27154241,0.797872,0.253,27154241,27154241
1086,22987964,0.037825,0.403,22987964,22987964
1086,24824060,0.882979,0.23,24824060,24824060
1086,34544717,0.638298,0.16300000000000003,34544717,34544717
1086,27988638,0.441686,0.286,27988638,27988638
1086,26119335,1,0.281,26119335,26119335
1086,8785426,0.08037800000000006,0.111,8785426,8785426
1086,10016576,0.248621,0.177,10016576,10016576
1086,33783062,0.712766,0.31100000000000005,33783062,33783062
1086,19873026,0.12963000000000002,0.108,19873026,19873026
1086,7268752,0.05516200000000004,0.12,7268752,7268752
1086,46212954,0.600473,0.385,46212954,46212954
1086,7444815,0.05673700000000004,0.2,7444815,7444815
1086,17256337,0.38613,0.171,17256337,17256337
1086,2684587,0.0311269999999999,0.163,2684587,2684587
1086,30008071,1,0.28300000000000003,30008071,30008071
1086,25098352,0.11583900000000004,0.269,25098352,25098352
1086,13876706,0.37549199999999994,0.272,13876706,13876706
1086,11460750,0.15484600000000004,0.115,11460750,11460750
1086,52886329,0.02088299999999998,0.102,52886329,52886329
1086,27087564,0.8754924,0.362,27087564,27087564
1086,2855305,0.00197000000000002,0.102,2855305,2855305
1086,15462672,0.957447,0.281,15462672,15462672
1086,17003104,0.12923600000000002,0.147,17003104,17003104
1086,6488741,0.211584,0.155,6488741,6488741
1086,15989545,0.22222200000000003,0.159,15989545,15989545
1086,2772536,0.10992899999999994,0.23,2772536,2772536
1086,21240777,1,0.29200000000000004,21240777,21240777
1086,27003051,0.240741,0.228,27003051,27003051
1086,23419301,0.240741,0.203,23419301,23419301
1086,12672722,0.8412139999999999,0.376,12672722,12672722
1086,49180433,0.407407,0.274,49180433,49180433
1086,24053149,0.14814799999999995,0.102,24053149,24053149
1086,12047679,0.240741,0.145,12047679,12047679
1086,33623226,0.7222219999999999,0.39,33623226,33623226
1086,32896803,0.31481499999999996,0.168,32896803,32896803
1086,504049,0.03230900000000003,0.475,504049,504049
1086,26668288,1,0.27,26668288,26668288
1086,20148195,0.15524099999999996,0.187,20148195,20148195
1086,16063685,1,0.29500000000000004,16063685,16063685
1086,10937542,0.6493299,0.267,10937542,10937542
1086,7227089,0.224587,0.276,7227089,7227089
1086,44831024,0.02048799999999995,0.359,44831024,44831024
1086,23660968,0.333333,0.253,23660968,23660968
1086,32505245,0.5,0.357,32505245,32505245
1086,23578509,1,0.272,23578509,23578509
1086,50589139,0.038219,0.267,50589139,50589139
1086,28890250,0.449566,0.336,28890250,28890250
1086,22532329,0.780142,0.378,22532329,22532329
1086,26294185,0.08983399999999997,0.371,26294185,26294185
1086,9052585,0.2316779999999999,0.355,9052585,9052585
1086,26218925,1,0.281,26218925,26218925
1086,7060861,0.07328600000000007,0.323,7060861,7060861
1086,34035895,0.648148,0.417,34035895,34035895
1086,15167590,0.978723,0.30200000000000005,15167590,15167590
1086,14590711,0.219464,0.168,14590711,14590711
1086,16683366,0.703704,0.399,16683366,16683366
1086,20432916,0.510638,0.15000000000000002,20432916,20432916
1086,15466075,0.759259,0.493,15466075,15466075
1086,53184868,0.16981899999999994,0.352,53184868,53184868
1086,47945143,0.335303,0.17,47945143,47945143
1086,23710418,0.9814815,0.30000000000000004,23710418,23710418
1086,49221107,0.13435799999999998,0.182,49221107,49221107
1086,34773942,0.63751,0.373,34773942,34773942
1086,10301799,0.11032300000000006,0.223,10301799,10301799
1086,27606004,0.946809,0.274,27606004,27606004
1086,27591047,0.9231674,0.33699999999999997,27591047,27591047
1086,46197597,0.203704,0.104,46197597,46197597
1086,33783395,0.030339,0.141,33783395,33783395
1086,27896657,0.629236,0.475,27896657,27896657
1086,35086526,0.14223800000000003,0.247,35086526,35086526
1086,7806748,0.210796,0.12,7806748,7806748
1086,54633315,0.431048,0.175,54633315,54633315
1086,23060181,0.203704,0.168,23060181,23060181
1086,25545921,1,0.276,25545921,25545921
1086,25910199,0.6769109999999999,0.488,25910199,25910199
1086,18856210,0.5394015000000001,0.452,18856210,18856210
1086,49971669,0.4665089999999999,0.348,49971669,49971669
1086,32827499,0.02561100000000005,0.348,32827499,32827499
1086,17530139,0.227344,0.246,17530139,17530139
1086,24427056,0.407407,0.325,24427056,24427056
1086,27744260,0.978723,0.27,27744260,27744260
1086,17751487,0.957447,0.274,17751487,17751487
1086,32419333,0.382979,0.129,32419333,32419333
1086,23985572,0.968085,0.277,23985572,23985572
1086,10411322,0.5555559999999999,0.412,10411322,10411322
1086,20606942,1,0.29300000000000004,20606942,20606942
1086,2778157,0.02167099999999999,0.133,2778157,2778157
1086,21363980,0.5665875,0.19299999999999995,21363980,21363980
1086,27884274,0.6639079999999999,0.496,27884274,27884274
1086,30470280,0.8857365,0.224,30470280,30470280
1086,10805481,0.941686,0.28600000000000003,10805481,10805481
1086,9334273,0.05358600000000002,0.118,9334273,9334273
1086,18106255,0.259259,0.12,18106255,18106255
1086,46716635,0.22222200000000003,0.148,46716635,46716635
1086,25178212,0.4814810000000001,0.403,25178212,25178212
1086,25595524,0.37549199999999994,0.201,25595524,25595524
1086,15936749,0.962963,0.31999999999999995,15936749,15936749
1086,21447350,0.101655,0.111,21447350,21447350
1086,20052608,0.6197790000000001,0.152,20052608,20052608
1086,25851802,0.33412100000000006,0.329,25851802,25851802
1086,18834363,0.21788799999999997,0.495,18834363,18834363
1086,7761051,0.13829799999999998,0.454,7761051,7761051
1086,13267693,0.64539,0.488,13267693,13267693
1086,48502602,0.09180500000000004,0.276,48502602,48502602
1086,12084732,0.12963000000000002,0.122,12084732,12084732
1086,10455546,0.481088,0.443,10455546,10455546
1086,4964603,0.17336399999999996,0.286,4964603,4964603
1086,36284456,0.6851849999999999,0.488,36284456,36284456
1086,24254873,1,0.281,24254873,24254873
1086,16938261,0.6891254,0.21199999999999997,16938261,16938261
1086,7465308,0.14539000000000002,0.118,7465308,7465308
1086,45598034,0.962963,0.383,45598034,45598034
1086,23513482,1,0.28600000000000003,23513482,23513482
1086,2945167,0.15011799999999997,0.316,2945167,2945167
1086,15189171,0.776596,0.246,15189171,15189171
1086,10793735,0.723404,0.16300000000000003,10793735,10793735
1086,10171562,0.08431799999999989,0.115,10171562,10171562
1086,35553966,0.659574,0.19999999999999996,35553966,35553966
1086,24655349,0.57762,0.148,24655349,24655349
1086,19617768,0.333333,0.228,19617768,19617768
1086,10303318,0.130811,0.113,10303318,10303318
1086,9411012,0.2793530000000001,0.4260000000000001,9411012,9411012
1086,11592382,0.415288,0.277,11592382,11592382
1086,44752666,0.537037,0.32,44752666,44752666
1086,33418455,1,0.376,33418455,33418455
1086,19552516,0.5,0.403,19552516,19552516
1086,30978370,0.02285300000000001,0.244,30978370,30978370
1086,17400143,0.4814810000000001,0.302,17400143,17400143
1086,29814704,0.989362,0.281,29814704,29814704
1086,8510676,0.23207199999999992,0.253,8510676,8510676
1086,29252650,0.978723,0.28300000000000003,29252650,29252650
1086,16459353,0.740741,0.43999999999999995,16459353,16459353
1086,45919129,0.05634299999999992,0.152,45919129,45919129
1086,16474151,0.574074,0.341,16474151,16474151
1086,16275068,0.537037,0.299,16275068,16275068
1086,15769343,0.417651,0.133,15769343,15769343
1086,45886986,0.615445,0.488,45886986,45886986
1086,31293048,0.946809,0.366,31293048,31293048
1086,22143053,0.7222219999999999,0.461,22143053,22143053
1086,27216656,0.812056,0.376,27216656,27216656
1086,16515882,0.240741,0.247,16515882,16515882
1086,23000585,0.22222200000000003,0.12,23000585,23000585
1086,15899901,0.05555600000000005,0.129,15899901,15899901
1086,50753384,0.32269499999999995,0.187,50753384,50753384
1086,8514608,0.29866100000000007,0.403,8514608,8514608
1086,47662285,0.259259,0.164,47662285,47662285
1086,48913806,0.20882599999999996,0.11,48913806,48913806
1086,47467873,0.748621,0.451,47467873,47467873
1086,26762140,0.542159,0.489,26762140,26762140
1086,32106711,0.978723,0.366,32106711,32106711
1086,18158327,0.840426,0.226,18158327,18158327
1086,24604101,0.203704,0.134,24604101,24604101
1086,33483202,0.07801400000000003,0.261,33483202,33483202
1086,25620887,1,0.27,25620887,25620887
1086,16517310,0.5555559999999999,0.41,16517310,16517310
1086,13812715,0.745469,0.35,13812715,13812715
1086,32104974,0.27777799999999997,0.219,32104974,32104974
1086,21793309,0.9176515,0.28400000000000003,21793309,21793309
1086,24891317,0.978723,0.272,24891317,24891317
1086,24986943,1,0.28300000000000003,24986943,24986943
1086,24086608,0.437352,0.412,24086608,24086608
1086,23760658,0.796296,0.4260000000000001,23760658,23760658
1086,33912140,1,0.378,33912140,33912140
1086,33919884,0.9814815,0.373,33919884,33919884
1086,30172053,0.5,0.311,30172053,30172053
1086,10341771,0.48305700000000007,0.4310000000000001,10341771,10341771
1086,7751674,0.05910199999999999,0.336,7751674,7751674
1086,14378476,0.827817,0.355,14378476,14378476
1086,17516781,0.425532,0.131,17516781,17516781
1086,47906681,0.128054,0.15,47906681,47906681
1086,16463075,0.388889,0.161,16463075,16463075
1086,15922868,0.18518500000000004,0.148,15922868,15922868
1086,10687061,0.17060700000000006,0.134,10687061,10687061
1086,22154286,0.796296,0.4310000000000001,22154286,22154286
1086,32295191,0.989362,0.39,32295191,32295191
1086,45130934,0.404649,0.258,45130934,45130934
1086,21826973,0.968085,0.29200000000000004,21826973,21826973
1086,22654578,0.9070135,0.29300000000000004,22654578,22654578
1086,12404256,0.10835300000000005,0.108,12404256,12404256
1086,20299271,0.203704,0.242,20299271,20299271
1086,17512949,0.13278199999999996,0.458,17512949,17512949
1086,2305755,0.264381,0.23,2305755,2305755
1086,4968337,0.01142600000000004,0.164,4968337,4968337
1086,11572312,0.22379800000000005,0.399,11572312,11572312
1086,51438838,0.02364100000000002,0.108,51438838,51438838
1086,23994135,0.489362,0.39,23994135,23994135
1086,17454518,0.4814810000000001,0.283,17454518,17454518
1086,12647449,0.02836899999999997,0.147,12647449,12647449
1086,25925260,0.407407,0.284,25925260,25925260
1086,45617751,0.35973199999999994,0.228,45617751,45617751
1086,29022847,0.829787,0.246,29022847,29022847
1086,18006678,0.22537500000000005,0.493,18006678,18006678
1086,19698679,0.9814815,0.32199999999999995,19698679,19698679
1086,39261820,0.4145,0.472,39261820,39261820
1086,9447481,0.05791999999999997,0.343,9447481,9447481
1086,7809800,0.32742340000000003,0.115,7809800,7809800
1086,8762484,0.35145800000000005,0.175,8762484,8762484
1086,16937801,0.2048850000000001,0.124,16937801,16937801
1086,19015232,0.12568899999999994,0.207,19015232,19015232
1086,8395292,0.030339,0.27,8395292,8395292
1086,4445916,0.15524099999999996,0.216,4445916,4445916
1086,25279787,0.4444439999999999,0.249,25279787,25279787
1086,24202255,0.15996900000000003,0.159,24202255,24202255
1086,51222899,0.394011,0.145,51222899,51222899
1086,9240863,0.04846299999999999,0.16800000000000004,9240863,9240863
1086,12544495,0.165091,0.124,12544495,12544495
1086,30840555,0.31442100000000006,0.295,30840555,30840555
1086,17609661,0.256501,0.261,17609661,17609661
1086,33410938,1,0.383,33410938,33410938
1086,27882410,0.6639079999999999,0.498,27882410,27882410
1086,28591769,0.5,0.297,28591769,28591769
1086,26566739,0.170213,0.138,26566739,26566739
1086,26489075,0.425926,0.224,26489075,26489075
1086,19018928,0.296296,0.171,19018928,19018928
1086,20553169,0.9814815,0.30000000000000004,20553169,20553169
1086,639921,0.211584,0.186,639921,639921
1086,27902665,0.166667,0.133,27902665,27902665
1086,9410656,0.2561070000000001,0.419,9410656,9410656
1086,23992353,0.470843,0.323,23992353,23992353
1086,9233977,0.11623299999999992,0.133,9233977,9233977
1086,20533805,1,0.30400000000000005,20533805,20533805
1086,2437442,0.18400299999999992,0.136,2437442,2437442
1086,17192232,0.203704,0.147,17192232,17192232
1086,26192243,1,0.277,26192243,26192243
1086,12737623,0.33569800000000005,0.205,12737623,12737623
1086,31996410,0.952325,0.43600000000000005,31996410,31996410
1086,27237366,0.978723,0.277,27237366,27237366
1086,25234824,0.925532,0.253,25234824,25234824
1086,5776407,0.3593384,0.29700000000000004,5776407,5776407
1086,25112550,0.296296,0.214,25112550,25112550
1086,49472087,0.12568899999999994,0.117,49472087,49472087
1086,27355686,0.812056,0.4290000000000001,27355686,27355686
1086,2572989,0.04176499999999994,0.193,2572989,2572989
1086,12753755,0.07407399999999997,0.141,12753755,12753755
1086,13326850,0.417651,0.145,13326850,13326850
1086,28726874,0.978723,0.281,28726874,28726874
1086,12044017,0.9338064,0.29700000000000004,12044017,12044017
1086,27973946,0.35973199999999994,0.263,27973946,27973946
1086,20028562,0.382979,0.19099999999999995,20028562,20028562
1086,26818084,0.703704,0.431,26818084,26818084
1086,32212691,0.191489,0.10599999999999998,32212691,32212691
1086,44839863,0.9259259,0.392,44839863,44839863
1086,49936012,0.38613,0.247,49936012,49936012
1086,2557630,0.15996900000000003,0.136,2557630,2557630
1086,27687236,0.849093,0.355,27687236,27687236
1086,10884365,0.8305750000000001,0.353,10884365,10884365
1086,18231989,0.203704,0.111,18231989,18231989
1086,55449085,0.12647700000000006,0.332,55449085,55449085
1086,15623020,0.712766,0.18700000000000008,15623020,15623020
1086,19782014,0.4708435,0.138,19782014,19782014
1086,16155471,0.259259,0.125,16155471,16155471
1086,27212615,0.11111099999999996,0.113,27212615,27212615
1086,33474719,0.9814815,0.401,33474719,33474719
1086,32639870,0.393617,0.125,32639870,32639870
1086,29565587,0.888889,0.30200000000000005,29565587,29565587
1086,44775610,0.32978700000000005,0.191,44775610,44775610
1086,30460607,0.702128,0.20099999999999996,30460607,30460607
1086,20892094,0.259259,0.15,20892094,20892094
1086,8851736,0.421592,0.403,8851736,8851736
1086,2558060,0.29078000000000004,0.26,2558060,2558060
1086,11611288,0.248621,0.276,11611288,11611288
1086,20372943,0.989362,0.279,20372943,20372943
1086,33742115,0.27974699999999997,0.309,33742115,33742115
1086,16440329,1,0.30400000000000005,16440329,16440329
1086,26492300,1,0.279,26492300,26492300
1086,5828362,0.24586299999999991,0.219,5828362,5828362
1086,25098540,0.09377400000000002,0.359,25098540,25098540
1086,32568088,0.296296,0.226,32568088,32568088
1086,29545084,0.962963,0.30400000000000005,29545084,29545084
1086,33723345,0.240741,0.145,33723345,33723345
1086,30055906,0.989362,0.274,30055906,30055906
1086,12265830,0.946809,0.26,12265830,12265830
1086,23042804,0.22222200000000003,0.154,23042804,23042804
1086,45130484,0.28486999999999996,0.201,45130484,45130484
1086,27777787,0.968085,0.279,27777787,27777787
1086,25756786,0.777778,0.403,25756786,25756786
1086,17308524,0.33057500000000006,0.155,17308524,17308524
1086,48311172,0.4976354,0.17300000000000004,48311172,48311172
1086,10540938,0.407407,0.322,10540938,10540938
1086,34005436,1,0.369,34005436,34005436
1086,50486066,0.26083500000000004,0.385,50486066,50486066
1086,22251792,0.521277,0.19299999999999995,22251792,22251792
1086,29494623,0.03073300000000001,0.272,29494623,29494623
1086,16175485,0.7261625,0.235,16175485,16175485
1086,47845120,0.35185200000000005,0.246,47845120,47845120
1086,21029260,0.611111,0.488,21029260,21029260
1086,19463165,0.9176515,0.29200000000000004,19463165,19463165
1086,14382812,0.759259,0.479,14382812,14382812
1086,21806265,1,0.28400000000000003,21806265,21806265
1086,2091811,0.08313599999999999,0.15,2091811,2091811
1086,19885483,0.537037,0.228,19885483,19885483
1086,49108453,0.03940200000000005,0.117,49108453,49108453
1086,25715852,0.8148150000000001,0.371,25715852,25715852
1086,48911586,0.16903100000000004,0.134,48911586,48911586
1086,10069131,0.1146569999999999,0.246,10069131,10069131
1086,25300571,0.14814799999999995,0.102,25300571,25300571
1086,31684721,0.957447,0.375,31684721,31684721
1086,18664529,0.648148,0.336,18664529,18664529
1086,16159503,0.833333,0.383,16159503,16159503
1086,10886852,0.8833729,0.31999999999999995,10886852,10886852
1086,3778208,0.06501199999999999,0.20999999999999996,3778208,3778208
1086,53345278,0.03309699999999993,0.205,53345278,53345278
